isbn,e-isbn,title,auth-first,auth-last,trnsl-first,trnsl-last,publisher,genre,price,pubdate mo,pubdate yr,language,country,addl auth,addl trnsl,auth gender,trnsl gend
9.78194E+12,,Valentine and His Violin,Philip,Hopman,Claudius,Translations,Lemniscaat USA,Children's,17.95,Sep,2012,Dutch,Netherlands,,Dave Cooper Vincent Janssen;,,
9.78817E+12,,My Concept of Art,Somnath,Hore,Somnath,Zutshi,Seagull Books,Nonfiction,21,Feb,2015,Bengali,India,,,,
9.78817E+12,,Tea-Garden Journal,Somnath,Hore,Somnath,Zutshi,Seagull Books,Nonfiction,45,Feb,2015,Bengali,India,,,,
9.78156E+12,,Ring,Elisabeth,Horem,Jane,Kuntz,Dalkey Archive,Fiction,13,Apr,2013,French,France,,,Female,Female
9.78161E+12,,Nun,Simonetta Agnello,Hornby,Antony,Shugaar,Europa Editions,Fiction,15,Jan,2012,Italian,Italy,,,Female,Male
9.78191E+12,,Caveman,Jorn Lier,Horst,Anne,Bruce,Sandstone,Fiction,17,Sep,2015,Norwegian,Norway,,,Male,Female
9.78191E+12,,Closed for Winter,Jorn Lier,Horst,Anne,Bruce,Dufour Editions,Fiction,16.95,Mar,2014,Norwegian,Norway,,,Male,Female
9.78191E+12,,Hunting Dogs,Jorn Lier,Horst,Anne,Bruce,Sandstone,Fiction,18,Oct,2014,Norwegian,Norway,,,Male,Female
9.78125E+12,,Ordeal,Jorn Lier,Horst,Anne,Bruce,Minotaur,Fiction,25.99,Aug,2017,Norwegian,Norway,,,Male,Female
9.78191E+12,,When It Grows Dark,Jorn Lier,Horst,Anne,Bruce,Sandstone,Fiction,16,Sep,2017,Norwegian,Norway,,,Male,Female
9.78194E+12,,Eternal Philistine,Odon von,Horvath,John,Wagner,Melville House,Fiction,15,Jul,2011,German,Austria,,,Male,Male
9.78156E+12,,Plainsong,Kazushi,Hosaka,Julien,Calas,Dalkey Archive,Fiction,17.95,Jul,2011,Japanese,Japan,,,Male,Male
9.7816E+12,,Lonely Hearts Killer,Tomoyuki,Hoshino,Adrienne Carey,Hurley,PM Press,Fiction,15.95,Mar,2010,Japanese,Japan,,,Male,Female
9.78162E+12,,Me,Tomoyuki,Hoshino,Charles,De Wolf,Akashic Books,Fiction,15.95,Jun,2017,Japanese,Japan,,,Male,Male
9.7816E+12,,"We, the Children of Cats",Tomoyuki,Hoshino,Brian,Bergstrom,PM Press,Fiction,20,Jul,2012,Japanese,Japan,,Lucy Fraser;,Male,Both
9.78178E+12,,Hideout,Egon,Hostovsky,Fern,Long,Pushkin Press,Fiction,18,Jul,2017,Czech,Czech Republic,,,Male,Female
9.78086E+12,,Ludwig's Room,Alois,Hotschnig,Tess,Lewis,Seagull Books,Fiction,21,May,2014,German,Austria,,,Male,Female
9.78031E+12,,Map and the Territory,Michel,Houellebecq,Gavin,Bowd,Knopf,Fiction,26.95,Jan,2012,French,France,,,Male,Male
9.78037E+12,,Submission,Michel,Houellebecq,Lorin,Stein,FSG,Fiction,26,Oct,2015,French,France,,,Male,Male
9.78037E+12,,Unreconciled,Michel,Houellebecq,Gavin,Bowd,FSG,Poetry,27,Sep,2017,French,France,,,Male,Male
9.78189E+12,,Secret of Breath,Isabelle Baladine,Howald,Elena,Rivera,Burning Deck Press,Poetry,14,Oct,2008,French,France,,,Female,Female
9.78158E+12,,Mystery of Dragon Bridge: A Peach Blossom Village Story,Ann,Howard,??,??,North Atlantic Books,Children's,16.95,Aug,2014,Chinese,China,,,,
9.78081E+12,,Gaps,Bohumil,Hrabal,Tony,Liman,Northwestern University Press,Fiction,19.95,May,2011,Czech,Czech Republic,,,Male,Male
9.78098E+12,,Harlequin's Millions,Bohumil,Hrabal,Stacey,Knecht,Archipelago,Fiction,15,May,2014,Czech,Czech Republic,,,Male,Female
9.78081E+12,,Mr. Kafka and Other Tales from the Time of the Cult,Bohumil,Hrabal,Paul,Wilson,New Directions,Fiction,14.95,Oct,2015,Czech,Czech Republic,,,Male,Male
9.78802E+12,,Pirouettes on a Postage Stamp,Bohumil,Hrabal,David,Short,Karolinum Press,Fiction,20,Jun,2008,Czech,Czech Republic,,,Male,Male
9.78802E+12,,Rambling On: An Apprentice's Guide to the Gift of the Gab,Bohumil,Hrabal,David,Short,Karolinum Press,Fiction,20,Mar,2014,Czech,Czech Republic,,,Male,Male
9.78081E+12,,Vita Nuova,Bohumil,Hrabal,Tony,Liman,Northwestern University Press,Fiction,19.95,May,2010,Czech,Czech Republic,,,Male,Male
9.78069E+12,,"Plum in the Golden Vase, or, Chin P'ing Mei: Volume 5",Hsiao,Hsiao-sheng,David Tod,Roy,Princeton,Fiction,55,Sep,2013,Chinese,China,,,Both,Male
9.78194E+12,,Abyss,Ya,Hsien,John,Balcom,Zephyr Press,Poetry,13,Dec,2016,Chinese,Taiwan,,,Male,Male
9.78023E+12,,China: A New Cultural History,Cho-yun,Hsu,Timothy,Baker,Columbia University Press,Nonfiction,40,Jun,2012,Chinese,China,,Michael Duke;,,
9.78098E+12,,Such Is This World@sars.com,Fayun,Hu,A. E.,Clark,Ragged Banner,Fiction,38,Mar,2011,Chinese,China,,,Male,Male
9.78098E+12,,Wind Says,Bai,Hua,Fiona,Sze-Lorrain,Zephyr Press,Poetry,15,Oct,2012,Chinese,China,,,Male,Female
9.78031E+12,,Boy in the Twilight,Yu,Hua,Allan,Barr,Pantheon,Fiction,24,Jan,2014,Chinese,China,,,Male,Male
9.78038E+12,,Brothers,Yu,Hua,Eileen,Chow,Pantheon,Fiction,29.95,Jan,2009,Chinese,China,,Carlos Rojas;,Male,Both
9.7808E+12,,Seventh Day,Yu,Hua,Allan,Barr,Knopf,Fiction,25,Jan,2015,Chinese,China,,,Male,Male
9.78039E+12,,Big Red Book of Modern Chinese Literature,Yunte,Huang,Various,Various,W.W. Norton,Fiction,39.95,Feb,2016,Chinese,China,,,Both,Both
9.7808E+12,,Meet at the Ark at Eight,Ulrich,Hub,Helena,Ragg-Kirkby,Eerdmans Books,Children's,12,Sep,2012,German,Germany,,,,
12,,Nest of Worlds,Marek,Huberath,Michael,Kandel,Restless Books,Fiction,9.99,Jan,2014,Polish,Poland,,,Male,Male
9.78074E+12,,Call Me Jacob!,Marie,Hubner,Nicholas,Miller,North-South,Children's,17.95,Jan,2014,German,Germany,,,,
9.78185E+12,,Castorp,Pawel,Huelle,Antonia,Lloyd-Jones,Serpent's Tail,Fiction,14.95,Sep,2008,Polish,Poland,,,Male,Female
9.78191E+12,,Cold Sea Stories,Pawel,Huelle,Antonia Lloyd,Jones,Comma Press,Fiction,12.99,Jun,2013,Polish,Poland,,,Male,Female
9.78185E+12,,Last Supper,Pawel,Huelle,Antonia,Lloyd-Jones,Serpent's Tail,Fiction,14.95,Dec,2009,Polish,Poland,,,Male,Female
9.78098E+12,,Port Trakl,Jaime Luis,Huenun,Daniel,Borzutzky,Action Books,Poetry,14,Jan,2008,Spanish,Chile,,,Male,Male
9.78156E+12,,Before Saying Any of the Great Words,David,Huerta,Mark,Schafer,Copper Canyon,Poetry,20,Nov,2008,Spanish,Mexico,,,Male,Male
9.78193E+12,,All Through the Night,John Ceiriog,Hughes,Sir Harold,Boulton,Simply Read,Children's,12.95,Jun,2013,Welsh,United Kingdom,,,,
9.78098E+12,,God and the End of Satan: Selections,Victor,Hugo,R. G.,Skinner,Swan Isle Press,Poetry,40,Mar,2014,French,France,,,Male,Male
9.78162E+12,,White Fever: A Journey to the Frozen Heart of Siberia,Jacek,Hugo-Bader,Antonia,Lloyd-Jones,Counterpoint,Nonfiction,26,Oct,2012,Polish,Poland,,,,
9.78081E+12,,All This Belongs to Me,Petra,Hulova,Alex,Zucker,Northwestern University Press,Fiction,17.95,Oct,2009,Czech,Czech Republic,,,Female,Male
9.78162E+12,,Beirut Noir,Iman,Humaydan,Michelle,Hartman,Akashic Books,Fiction,15.95,Jun,2015,Arabic,Lebanon,,,Female,Female
9.78157E+12,,Other Lives,Iman,Humaydan,Michelle,Hartman,Interlink,Fiction,15,Apr,2014,Arabic,Lebanon,,,Female,Female
9.78157E+12,,Weight of Paradise,Iman,Humaydan,Michelle,Hartman,Interlink,Fiction,15,Aug,2016,Arabic,Lebanon,,,Female,Female
9.78023E+12,,Views of the Cordilleras and Monuments of the Indigenous Peoples of the Americas: A Critical Edition,Alexander von,Humboldt,J. Ryan,Poynter,University of Chicago,Nonfiction,65,Jan,2013,French,France,,,,
9.78185E+12,,Berlin Fresco,Norbert,Hummelt,Catherine,Hales,Shearsman Books,Poetry,15,May,2010,German,Germany,,,Male,Female
9.78155E+12,,Germany's Western Front: Translations form the Official History of the Great War,Mark Osborne,Humphries,Wilhelm,Kiesselbach,Wilfrid Laurier,Nonfiction,95,Oct,2013,German,Germany,,,,
9.78142E+12,,Where Is Mama?: A Pop-Up Story,Yating,Hung,??,??,Abrams,Children's,19.95,Apr,2013,French,France,,,,
9.78148E+12,,Mark of Cain,Marcus,Hunnebeck,Steve,Anderson,AmazonCrossing,Fiction,10.99,Dec,2014,German,Germany,,,Male,Male
9.78067E+12,,Zenith,Duong Thu,Huong,Stephen,Young,Viking,Fiction,32.95,Aug,2012,Vietnamese,Vietnam,,,Female,Male
9.78086E+12,,Agony of the Ghost,Hasan Azizul,Huq,Bhaskar,Chattopadhyay,Seagull Books,Fiction,21.5,Jun,2018,Bengali,Bangladesh,,,Male,Male
9.78159E+12,,Basti,Intizar,Husain,Frances,Pritchett,New York Review Books,Fiction,15.95,Oct,2012,Urdu,Pakistan,,,Male,Female
9.78086E+12,,Death of Sheherzad,Intizar,Husain,Rakshanda,Jalil,Seagull Books,Fiction,24.5,Nov,2016,Urdu,Pakistan,,,Male,Female
9.78086E+12,,Modern Arabic Short Stories,Ronak,Husni,Daniel,Newman,Saqi,Fiction,24.95,Jun,2008,Arabic,,,,Both,Male
9.78082E+12,,Beyond Love,Hadiya,Hussein,Ikram,Masmoudi,Syracuse University Press,Fiction,19.95,May,2012,Arabic,Iraq,,,Female,Female
9.78378E+12,,Gold,Agnes,Husslein-Arco,Josephine,Cordero,Hirmer,Nonfiction,59.95,Jul,2012,German,Austria,,,,
9.7808E+12,,Infrared,Nancy,Huston,Nancy,Huston,Black Cat,Fiction,14,Jul,2012,French,Canada,,,Female,Female
9.78092E+12,,Story of My Voice,Genevieve,Huttin,Bradford Gray,Telford,Host Publications,Poetry,15,May,2010,French,France,,,Female,Male
9.78194E+12,,Dilemma,Joris-Karl,Huysmans,Justin,Vicari,Wakefield Press,Fiction,12.95,Apr,2015,French,France,,,Male,Male
9.78161E+12,,Shadow of Arms,Hwang,Sok-yong,Chun,Kyung-Ja,Seven Stories Press,Fiction,18.95,Apr,2014,Korean,Korea,,,Male,Female
9.78014E+12,,Hen Who Dreamed She Could Fly,Sun-mi,Hwang,Chi-Young,Kim,Penguin,Fiction,15,Dec,2013,Korean,Korea,,,Female,Female
9.78194E+12,,Moving Fortress,Sunwon,Hwang,Bruce Fulton,,MerwinAsia,Fiction,25,Jun,2015,Korean,Korea,,Ju-Chan Fulton;,Male,Both
9.78194E+12,,Eternal Zero,Naoki,Hyakuta,??,??,Vertical,Fiction,21.95,Oct,2015,Japanese,Japan,,,Male,
9.78081E+12,,Fireflies in the Mist,Qurratulain,Hyder,Qurratulain,Hyder,New Directions,Fiction,16.95,Sep,2010,Urdu,India,,,Female,Female
9.78194E+12,,Magnolia &amp; Lotus,,Hyesim,Ian,Haight,White Pine,Poetry,16,Jun,2013,Korean,Korea,,T'ae-Yong Ho;,Male,Male
9.7802E+12,,Sufism for non-sufis? Ibn 'Ata Allah al-Sakandari's Taj al-'Arus,Ahmad ibn Muhammad,Ibn 'Ata Allah,Sherman,Jackson,Oxford University Press,Nonfiction,45,Jun,2012,Arabic,Egypt,,,,
9.78091E+12,,Vulture in a Cage,Solomon,Ibn Gabirol,Raymond,Scheindlin,Archipelago,Poetry,18,Dec,2016,Hebrew,Spain,,,Male,Male
9.78999E+12,,"Beirut, Beirut",Sonallah,Ibrahim,Chip,Rossetti,Bloomsbury Qatar,Fiction,19.99,Jul,2015,Arabic,Egypt,,,Male,Male
9.78081E+12,,Stealth,Sonallah,Ibrahim,Hosam,Aboul-Ela,New Directions,Fiction,15.95,May,2014,Arabic,Egypt,,,Male,Male
9.7839E+12,,Issun Boshi: The One-Inch Boy,,Icinori,Nicholas,Grindell,Little Gestalten,Children's,19.95,Aug,2014,French,France,,,,
9.78163E+12,,White Elephant,Mako,Idemitsu,Juliet Winters,Carpenter,Chin Music Press,Fiction,15,Oct,2016,Japanese,Japan,,,Female,Female
9.78178E+12,,Song for an Approaching Storm,Peter Froberg,Idling,Peter,Graves,Pushkin Press,Fiction,14.95,Feb,2015,Swedish,Sweden,,,Male,Male
9.78977E+12,,Tales of Encounter,Yusuf,Idris,Rashid,el-Enany,American University at Cairo,Fiction,17.95,Oct,2012,Arabic,Egypt,,,Male,Male
9.78162E+12,,Miami Century Fox,Legna Rodriguez,Iglesias,Eduardo,Aparicio,Akashic Books,Poetry,15.95,Nov,2017,Spanish,Cuba,,,Female,Male
9.78193E+12,,Short Tale of Shame,Angel,Igov,Angela,Rodel,Open Letter,Fiction,13.95,May,2013,Bulgarian,Bulgaria,,,Male,Female
9.78156E+12,,Shadow of a Blue Cat,Naoyuki,Ii,Sophie,Refle,Dalkey Archive,Fiction,17.95,Jul,2011,Japanese,Japan,,,Male,Female
9.78142E+12,,Navidad Incident: The Downfall of Matias Guili,Natsuki,Ikezawa,Alfred,Birnbaum,Viz Media,Fiction,24.99,Mar,2012,Japanese,Japan,,,Male,Male
9.78185E+12,,Lizka and Her Men,Alexander,Ikonnikov,Andrew,Bromfield,Serpent's Tail,Fiction,16.95,Apr,2008,Russian,Russia,,,Male,Male
9.78091E+12,,"Something Will Happen, You'll See",Christos,Ikonomou,Karen,Emmerich,Archipelago,Fiction,18,Apr,2016,Greek,Greece,,,Male,Female
9.78023E+12,,Rapture,,Iliazd,Thomas,Kitson,Columbia University Press,Fiction,14.95,May,2017,Russian,Russia,,,Male,Male
9.78161E+12,,1913: The Year Before the Storm,Florian,Illies,Shaun,Whiteside,Melville House,Nonfiction,25.95,Nov,2013,German,Germany,,Jamie Lee Searle;,,
9.78178E+12,,Founder of Cairo: The Fatimid Imam-Caliph al-Mu'izz and His Era,Idris,Imad al-Din,Shainool,Jiwa,I. B. Tauris,Nonfiction,50,Jul,2013,Arabic,Egypt,,,,
9.78989E+12,,Puss &amp; Boots,Ayano,Imai,Sayako,Uchida,Minedition,Children's,17,May,2014,Japanese,Japan,,,,
9.78194E+12,,Long Road,Kim,In-Suk,Stephen,Epstein,MerwinAsia,Fiction,23,Jul,2011,Korean,Korea,,,Female,Male
9.78023E+12,,Papi,Rita,Indiana,Achy,Obejas,University of Chicago,Fiction,16,Apr,2016,Spanish,Dominican Republic,,,Female,Female
9.78031E+12,,Arctic Chill,Arnaldur,Indridason,Bernard,Scudder,Minotaur,Fiction,24.99,Sep,2009,Icelandic,Iceland,,,Male,Male
9.78125E+12,,Black Skies,Arnaldur,Indridason,Victoria,Cribb,Minotaur,Fiction,25.99,Sep,2013,Icelandic,Iceland,,,Male,Female
9.78031E+12,,Draining Lake,Arnaldur,Indridason,Bernard,Scudder,St. Martin's,Fiction,24.95,Sep,2008,Icelandic,Iceland,,,Male,Male
9.78031E+12,,Hypothermia,Arnaldur,Indridason,Victoria,Cribb,Minotaur,Fiction,24.99,Sep,2010,Icelandic,Iceland,,,Male,Female
9.78125E+12,,Into Oblivion,Arnaldur,Indridason,Victoria,Cribb,Minotaur,Fiction,25.99,Feb,2016,Icelandic,Iceland,,,Male,Female
9.78031E+12,,Operation Napoleon,Arnaldur,Indridason,Victoria,Cribb,Minotaur,Fiction,24.99,Sep,2011,Icelandic,Iceland,,,Male,Female
9.78031E+12,,Outrage,Arnaldur,Indridason,Anna,Yates,Minotaur,Fiction,24.99,Sep,2012,Icelandic,Iceland,,,Male,Female
9.78125E+12,,Reykjavik Nights,Arnaldur,Indridason,Victoria,Cribb,Minotaur,Fiction,25.99,Apr,2015,Icelandic,Iceland,,,Male,Female
9.78125E+12,,Shadow District,Arnaldur,Indridason,Victoria,Cribb,St. Martin's,Fiction,25.99,Nov,2017,Icelandic,Iceland,,,Male,Female
9.78125E+12,,Strange Shores,Arnaldur,Indridason,Victoria,Cribb,Minotaur,Fiction,25.99,Aug,2014,Icelandic,Iceland,,,Male,Female
9.78006E+12,,Little Old Lady Who Broke All the Rules,Catharina,Ingelman-Sundberg,Rod,Bradbury,HarperCollins,Fiction,15.99,Jul,2016,Swedish,Sweden,,,Female,Male
9.78148E+12,,Sun on Fire,Viktor Amar,Ingolfsson,Andrew,Cauthery,AmazonCrossing,Fiction,10.99,Jun,2014,Icelandic,Iceland,,Bjorg Arnadottir;,Male,Both
9.78161E+12,,Daybreak,Viktor Arnar,Ingolfsson,Bjorg,Arnadottir,AmazonCrossing,Fiction,14.95,May,2013,Icelandic,Iceland,,,Male,Female
9.78161E+12,,Flatey Enigma,Viktor Arnar,Ingolfsson,Brian,FitzGibbon,AmazonCrossing,Fiction,14.95,Mar,2012,Icelandic,Iceland,,,Male,Male
9.78161E+12,,House of Evidence,Viktor Arnar,Ingolfsson,Bjorg,Arnadottir,AmazonCrossing,Fiction,14.95,Dec,2012,Icelandic,Iceland,,,Male,Female
9.78075E+12,,Believe and Destroy: Intellectuals in the SS War Machine,Christian,Ingrao,Andrew,Brown,Polity Books,Nonfiction,29.95,May,2013,French,France,,,,
9.7808E+12,,Future and its Enemies: In Defense of Political Hope,Daniel,Innerarity,Sandra,Kingery,Stanford University Press,Nonfiction,21.95,Jul,2012,Spanish,Spain,,,,
9.78194E+12,,Natives,,Inongo-vi-Makome,Michael,Ugarte,Phoneme Books,Fiction,16,Sep,2015,Spanish,Cameroon,,,Male,Male
9.78086E+12,,Tales from a Mountain Cave,Hisashi,Inoue,Angus,Turvill,Thames River Press,Fiction,18.95,Nov,2013,Japanese,Japan,,,Male,Male
9.78086E+12,,Tokyo Seven Roses: Volume 1,Hisashi,Inoue,Jeffrey,Hunter,Thames River Press,Fiction,34.95,May,2013,Japanese,Japan,,,Male,Male
9.78086E+12,,Tokyo Seven Roses: Volume 2,Hisashi,Inoue,Jeffrey,Hunter,Thames River Press,Fiction,34.95,May,2013,Japanese,Japan,,,Male,Male
9.78178E+12,,Bullfight,Yasushi,Inoue,Michael,Emmerich,Pushkin Press,Fiction,18,Dec,2013,Japanese,Japan,,,Male,Male
9.78023E+12,,"Lust, Commerce, and Corruption: An Account of What I Have Seen and Heard, by an Edo Samurai",Buyo,Inshi,Mark,Teeuwen,Columbia University Press,Nonfiction,50,Feb,2014,Japanese,Japan,,,,
9.78098E+12,,Rasskazy: New Fiction from a New Russia,Mikhail,Iossel,various,various,Tin House,Fiction,18.95,Sep,2009,Russian,Russia,,,Both,Both
9.78477E+12,,Remote Control,Kotaro,Isaka,Stephen,Snyder,Kodansha America,Fiction,24.95,Mar,2011,Japanese,Japan,,,Male,Male
9.78191E+12,,Walpurgis Tide,Jogvan,Isaksen,John,Keithsson,Norvik Press,Fiction,33,Oct,2016,Faroese,Faroe Islands,,,Male,Male
9.78193E+12,,Biogenesis,Tatsuaki,Ishiguro,Brian,Watson,Vertical,Fiction,14.95,Jul,2015,Japanese,Japan,,James Balzer;,Male,Male
9.78154E+12,,River in Darkness,Masaji,Ishikawa,Risa,Kobayashi,AmazonCrossing,Nonfiction,14.95,Jan,2018,Japanese,Japan,,Martin Brown;,Male,Both
9.78194E+12,,Gray Men,Tomotake,Ishikawa,Jonathan,Lloyd-Davies,Vertical,Fiction,14.95,Feb,2013,Japanese,Japan,,,Male,Male
9.78023E+12,,Formation of the Chinese Communist Party,Yoshihiro,Ishikawa,Joshua,Fogel,Columbia University Press,Nonfiction,55,Nov,2012,Japanese,Japan,,,,
9.78194E+12,,Kizumonogatari: Wound Tale,Nisio,Isin,Ko,Ransom,Vertical,Fiction,14.95,Dec,2015,Japanese,Japan,,,Male,Male
9.78082E+12,,Gilgamesh's Snake and Other Poems,Ghareeb,Iskander,John,Glenday,Syracuse University Press,Poetry,14.95,Apr,2016,Arabic,Iraq,,,Male,Male
9.78191E+12,,Poet and Bin-Laden,Hamid,Ismailov,Andrew,Bromfield,Glagoslav Publications,Fiction,22.5,Aug,2012,Russian,Russia,,,Male,Male
9.78163E+12,,Underground,Hamid,Ismailov,Carol,Ermakova,Restless Books,Fiction,16.99,Sep,2015,Russian,Russia,,,Male,Female
9.7815E+12,,Lithium-6,Risto,Isomaki,Owen,Witesman,AmazonCrossing,Fiction,14.95,Oct,2015,Finnish,Finland,,,Male,Male
9.78158E+12,,Kyra Kyralina,Panait,Istrati,Christopher,Sawyer-Laucanno,Talisman House,Poetry,16.95,Apr,2010,Romanian,Romania,,,Male,Male
9.78098E+12,,Killing Kanoko: Selected Poems,Hiromi,Ito,Jeffrey,Angles,Action Books,Poetry,16,Dec,2009,Japanese,Japan,,,Female,Male
9.78099E+12,,Wild Grass on the Riverbank,Hiromi,Ito,Jeffrey,Angles,Action Books,Poetry,16,Jan,2015,Japanese,Japan,,,Female,Male
9.78142E+12,,Genocidal Organ,Project,Itoh,Edwin,Hawkes,Viz Media,Fiction,14.99,Aug,2012,Japanese,Japan,,,Male,Male
9.78142E+12,,Harmony,Project,Itoh,Alexander,Smith,Viz Media,Fiction,14.99,Jul,2010,Japanese,Japan,,,Male,Male
9.78086E+12,,In Pursuit of Lavender,Akiko,Itoyama,Charles,De Wolf,Thames River Press,Fiction,34.95,May,2013,Japanese,Japan,,,Female,Male
9.78099E+12,,Hunchbacks' Bus,Nora,Iuga,Adam,Sorkin,Bitter Oleander Press,Poetry,18,Nov,2016,Romanian,Romania,,Dianna Manole;,Female,Both
9.78031E+12,,Assassin in the Marais,Claude,Izner,Lorenza,Garcia,Minotaur,Fiction,24.99,Sep,2011,French,France,,Isabel Reid;,Female,Female
9.78031E+12,,In the Shadows of Paris,Claude,Izner,Lorenza,Garcia,Minotaur,Fiction,25.99,Sep,2012,French,France,,,Female,Female
9.78031E+12,,Strangled in Paris,Claude,Izner,Jennifer,Higgins,Minotaur,Fiction,24.99,Sep,2013,French,France,,,Female,Female
9.78193E+12,,Sun for the Dying,Jean-Claude,Izzo,Howard,Curtis,Europa Editions,Fiction,16.95,Aug,2008,French,France,,,Male,Male
9.78125E+12,,Rabbit Back Literature Society,Pasi Ilmari,Jaaskelainen,Lola,Rogers,Thomas Dunne,Fiction,25.99,Jan,2015,Finnish,Finland,,,Male,Female
9.78081E+12,,Confessions,Rabee,Jaber,Kareem James,Abu-Zeid,New Directions,Fiction,15.95,Mar,2016,Arabic,Lebanon,,,Male,Male
9.78081E+12,,Mehlis Report,Rabee,Jaber,Kareem James,Abu-Zeid,New Directions,Fiction,14.95,Jun,2013,Arabic,Lebanon,,,Male,Male
9.78098E+12,,"And, Nonetheless",Philippe,Jaccottet,John,Taylor,Chelsea Editions,Poetry,20,Jul,2011,French,Switzerland,,,Male,Male
9.78086E+12,,Obscurity,Philippe,Jaccottet,Tess,Lewis,Seagull Books,Fiction,25,Nov,2015,French,Switzerland,,,Male,Female
9.78086E+12,,Pilgrim's Bowl,Philippe,Jaccottet,John,Taylor,Seagull Books,Nonfiction,21,Mar,2015,French,France,,,,
9.78086E+12,,"Second Seedtime: Notebooks, 1980-94",Philippe,Jaccottet,Tess,Lewis,Seagull Books,Poetry,24.5,Sep,2017,French,Switzerland,,,Male,Female
9.78067E+12,,Web of Athenaeus,Christian,Jacob,Arietta,Papaconstantinou,Center for Hellenic Studies,Nonfiction,19.95,Apr,2013,French,France,,,,
9.78191E+12,,Barbara,Jorgen-Frantz,Jacobsen,W. Glyn,Jones,Dedalus Books,Fiction,15.99,Apr,2014,Danish,Faroe Islands,,,Male,Male
9.78156E+12,,Borders,Roy,Jacobsen,Don,Bartlett,Graywolf,Fiction,16,Oct,2016,Norwegian,Norway,,Don Shaw;,Male,Male
9.78156E+12,,Child Wonder,Roy,Jacobsen,Don ,Bartlett,Graywolf,Fiction,15,Oct,2011,Norwegian,Norway,,,Male,Male
9.78163E+12,,Trophy,Steffen,Jacobsen,Charlotte,Barslund,Arcade,Fiction,25.95,Jul,2017,Danish,Denmark,,,Male,Female
9.78162E+12,,When the Dead Awaken,Steffen,Jacobsen,Charlotte,Barslund,Quercus,Fiction,26.99,Jan,2015,Danish,Denmark,,,Male,Female
9.78084E+12,,Light of My Eye,Paula,Jacques,Susan,Cohen-Nicole,Holmes &amp; Meier,Fiction,24,Mar,2009,French,Egypt,,,Female,Female
9.7808E+12,,All By Myself!,Emile,Jadoul,??,??,Eerdmans Books,Children's,14,May,2012,French,France,,,,
9.78023E+12,,Alienation,Rahel,Jaeggi,Frederick,Neuhouser,Columbia University Press,Nonfiction,35,Jul,2014,German,Germany,,Alan E. Smith;,,
9.78081E+12,,I Am the Brother of XX,Fleur,Jaeggy,Gini,Alhadeff,New Directions,Fiction,14.95,Jul,2017,Italian,Italy,,,Female,Female
9.78919E+12,,"Me on the Floor, Bleeding",Jenny,Jagerfeld,Susan,Beard,Stockholm Text,Fiction,6.99,Jul,2013,Swedish,Sweden,,,Female,Female
9.78161E+12,,Night Wanderers: Uganda's Children and the Lord's Resistance Army,Wojciech,Jagielski,Antonia,Lloyd-Jones,Seven Stories Press,Nonfiction,18.95,Jan,2012,Polish,Poland,,,,
9.78185E+12,,Girl with a Brave Heart: A Tale from Tehran,Rita,Jahanforuz,??,??,Barefoot,Children's,7.99,Mar,2013,Hebrew,Israel,,,,
9.78082E+12,,Mortensen's Escapades: The Mysterious Manuscript,Lars,Jakobsen,Robyn,Chapman,Lerner,Children's,6.95,Sep,2012,Danish,Denmark,,,,
9.78162E+12,,Venice Noir,Maxim,Jakubowski,various,various,Akashic Books,Fiction,15.95,Jun,2012,Italian,Italy,,,Male,Both
9.78184E+12,,Bridges ,Fayad,Jamis,Katherine,Hedeen,Salt,Poetry,15.95,Jan,2011,Spanish,Cuba,,Victor Rodriguez Nunez;,Male,Both
9.78193E+12,,New Exercises,Franck Andre,Jamme,Charles,Borkhuis,Wave Books,Poetry,14,Dec,2008,French,France,,,Male,Male
9.78156E+12,,Galley Slave,Drago,Jancar,Michael,Biggins,Dalkey Archive,Fiction,23.95,Dec,2011,Slovenian,Slovenia,,,Male,Male
9.78156E+12,,I Saw Her That Night,Drago,Jancar,Michael,Biggins,Dalkey Archive,Fiction,14.95,Jan,2016,Slovenian,Slovenia,,,Male,Male
9.78081E+12,,Prophecy and Other Stories,Drago,Jancar,Andrew Baruch,Wachtel,Northwestern University Press,Fiction,16.95,May,2009,Slovenian,Slovenia,,,Male,Male
9.78163E+12,,Tree with No Name,Drago,Jancar,Michael,Biggins,Dalkey Archive,Fiction,14.95,Sep,2014,Slovenian,Slovenia,,,Male,Male
