ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2021,8,558,0,"51,228",0,0,0,"1,485",795,0,0,0,Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2021,"359,635",0,"3,753,786",0,"2,321","1,359","40,185","20,814","3,034",0,"8,286"
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2021,9,0,0,0,0,0,0,0,0,0,0,0,Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2021,"359,635",0,"3,753,786",0,"2,321","1,359","40,185","20,814","3,034",0,"8,286"
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2021,10,"14,856",0,"129,582",0,0,0,"1,308",618,0,0,0,Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2021,"359,635",0,"3,753,786",0,"2,321","1,359","40,185","20,814","3,034",0,"8,286"
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2021,11,"11,484",0,"75,708",0,0,0,159,165,0,0,0,Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2021,"359,635",0,"3,753,786",0,"2,321","1,359","40,185","20,814","3,034",0,"8,286"
Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2021,12,"6,378",0,"39,486",0,0,0,0,39,19,0,0,Lassen Volcanic NP,LAVO,National Park,Pacific West ,CA,2021,"359,635",0,"3,753,786",0,"2,321","1,359","40,185","20,814","3,034",0,"8,286"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,1,"9,297","8,946","56,839","8,946",22,0,177,0,88,0,0,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,2,"11,482","8,332","66,768","8,332",113,0,63,0,60,0,0,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,3,"36,663","10,950","293,084","10,950","1,172",0,"1,725","1,438",324,0,774,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,4,"47,678","13,228","414,282","13,228","1,672",0,"3,036","2,365",607,0,939,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,5,"42,128","13,227","416,807","13,227","1,834",0,"4,457","2,784",864,0,686,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,6,"63,254","14,106","577,953","14,106","2,600",0,"6,236","2,829",591,0,"1,292",Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,7,"96,985","12,351","772,129","12,351","2,721",0,"8,050","2,521",537,0,"1,050",Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,8,"47,231","13,771","418,400","13,771","2,037",0,"5,003","1,528",272,0,587,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,9,"49,594","10,441","410,321","10,441","1,557",0,"3,985","1,273",505,0,920,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,10,"57,384","13,678","482,552","13,678","1,745",0,"5,058","1,543",518,0,"1,293",Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,11,"33,893","11,923","251,738","11,923",871,0,"1,450","1,151",82,0,470,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,12,"20,185","10,400","118,600","10,400",407,0,171,0,70,0,0,Mammoth Cave NP,MACA,National Park,Southeast ,KY,2021,"515,774","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011"
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,1,"7,038",302,"31,672",302,0,0,0,0,0,0,0,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,2,"6,331",326,"28,488",326,0,0,0,0,0,0,0,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,3,"15,533",780,"69,900",780,0,0,0,0,0,0,0,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,4,"27,916","1,170","130,483","1,170",0,0,270,0,0,0,0,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,5,"60,106","2,277","511,256","2,277","2,391",0,"4,272","6,695",0,0,18,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,6,"111,115","1,800","784,760","1,800","2,813",0,"6,255","6,700",0,0,51,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,7,"108,828","1,800","737,461","1,800","2,635",0,"5,785","5,315",0,0,28,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,8,"78,743","1,500","532,157","1,500","2,289",0,"3,895","3,678",0,0,17,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,9,"64,533","1,500","513,768","1,500","2,574",0,"3,735","6,062",0,0,38,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,10,"43,012","1,500","198,415","1,500",0,0,270,0,0,0,0,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,11,"16,850",330,"75,824",330,0,0,0,0,0,0,0,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,12,"8,472",225,"38,123",225,0,0,0,0,0,0,0,Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2021,"548,477","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,1,"42,161",0,"210,803",0,462,0,0,0,557,0,0,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,2,"12,078",0,"60,392",0,378,0,0,0,180,0,0,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,3,"27,045",0,"135,223",0,461,0,0,0,599,0,0,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,4,"40,511",0,"202,553",0,433,0,0,0,216,0,0,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,5,"84,911","13,996","424,554","13,996","1,670",0,739,274,"2,956",0,0,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,6,"235,769","124,356","1,178,845","124,356","5,251",0,"9,255","4,590","6,473",0,203,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,7,"449,446","260,967","8,988,920","260,967","6,464",0,"19,059","7,191","17,834",0,99,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,8,"362,942","197,954","7,258,850","197,954","5,403",0,"17,487","6,021","18,511",0,67,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,9,"257,993","96,342","1,289,963","96,342","4,360",0,"8,422","5,418","10,511",0,436,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,10,"121,019","114,139","605,093","114,139","1,291",0,"1,221",969,466,0,16,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,11,"20,735",0,"103,674",0,504,0,0,0,12,0,0,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,12,"15,453",0,"77,266",0,517,0,0,0,50,0,0,Mount Rainier NP,MORA,National Park,Pacific West ,WA,2021,"1,670,063","807,754","20,536,136","807,754","27,194",0,"56,183","24,463","58,365",0,821
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,1,233,0,466,0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,2,985,0,"1,970",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,3,"3,433",0,"6,866",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,4,"1,180",0,"2,360",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,5,940,0,"1,880",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,6,205,0,410,0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,7,164,0,328,0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,8,184,0,368,0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,9,92,0,185,0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,10,112,0,224,0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,11,398,0,795,0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,12,569,0,"1,138",0,0,0,0,0,0,0,0,National Park of American Samoa,NPSA,National Park,Pacific West ,AS,2021,"8,495",0,"16,990",0,0,0,0,0,0,0,0
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,1,"33,856",200,"66,042",200,0,0,280,119,158,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,2,"36,361",200,"73,793",200,0,0,195,170,147,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,3,"103,151",200,"198,142",200,0,0,390,167,263,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,4,"126,454",200,"289,684",200,0,0,"1,248",867,"1,050",0,70,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,5,"151,995",200,"445,246",200,0,0,"1,291",895,"1,085",0,131,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,6,"220,558",200,"639,324",200,0,0,"1,938","1,497","1,575",0,411,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,7,"288,827",200,"827,714",200,0,0,"3,157","2,036","2,713",0,410,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,8,"212,484",200,"663,287",200,0,0,"2,641","1,792","2,170",0,113,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,9,"178,614",200,"459,409",200,0,0,"1,947","1,523","1,575",0,256,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,10,"173,459",200,"331,963",200,0,0,"1,427","1,202","1,085",0,63,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,11,"110,368",200,"217,680",200,0,0,690,630,525,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,12,"46,593",200,"88,769",200,0,0,346,316,263,0,0,New River Gorge NP & PRES,NERI,National Park,Northeast ,WV,2021,"1,682,720","2,400","4,301,053","4,800",0,0,"15,550","11,214","12,609",0,"1,454"
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,1,298,0,"2,220",0,0,0,0,0,40,0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,2,288,0,"1,472",0,0,0,0,0,2,0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,3,23,0,924,0,0,0,0,0,46,0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,4,22,0,"1,056",0,0,0,0,0,53,0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,5,751,0,"7,948",0,0,0,0,0,232,0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,6,"2,200",0,"30,110",0,0,0,0,0,"1,047",0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,7,"7,207",0,"136,508",0,0,0,0,0,"5,645",0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,8,"3,116",0,"71,964",0,0,0,0,0,"3,242",0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,9,"2,958",0,"68,448",0,0,0,0,0,"3,031",0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,10,866,0,"16,400",0,0,0,0,0,670,0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,11,126,0,812,0,0,0,0,0,12,0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,12,0,0,0,0,0,0,0,0,0,0,0,North Cascades NP,NOCA,National Park,Pacific West ,WA,2021,"17,855",0,"337,862",0,0,0,0,0,"14,020",0,0
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,1,"74,962","60,818","246,063","60,818",929,0,956,"1,709",172,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,2,"75,915","54,249","246,917","54,249","2,197",0,753,"1,212",179,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,3,"116,649","41,145","450,839","41,145","1,471",0,"3,495","2,493",590,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,4,"92,336","50,844","579,556","50,844","1,628",0,"5,005","3,886","1,598",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,5,"110,700","31,513","822,113","31,513","2,363",67,"6,760","5,684","3,536",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,6,"216,260","65,346","1,889,857","65,346","7,342","1,771","23,382","19,901","6,043",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,7,"534,345","78,861","4,077,405","78,861","11,307","5,306","42,463","19,451","46,614",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,8,"795,063","27,340","4,814,627","27,340","11,706","4,315","43,217","20,930","55,945",0,27,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,9,"334,522","41,953","2,450,288","41,953","11,091","1,438","19,910","13,704","20,428",0,21,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,10,"182,884","48,174","717,746","48,174","6,505","1,375","5,515","3,431","2,409",0,3,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,11,"103,802","52,030","312,370","52,030","2,974",0,"1,782",668,444,0,3,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
Olympic NP,OLYM,National Park,Pacific West ,WA,2021,12,"81,487","54,014","269,885","54,014","4,037",0,928,200,182,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2021,"2,718,925","606,287","16,877,666","254,857","63,550","14,272","154,166","93,269","138,140",0,54
